,Log_Mel_Spectrogram,MFCC,Spectral_Centroid,Bandwidth,Spectral_Contrast,Zero_Crossing_Rate,Energy,Gender,STID
207,-31.552263139796107,-36.845547437952085,1279.6584322518595,904.9103242259497,23.642640130336776,0.042290728002120276,0.062149859964847565,1,0
208,-31.713919965664417,-34.91596152579597,1220.530955517391,857.1081785926713,22.99537422715859,0.04349350117308436,0.07337138801813126,1,0
209,-29.601907922068886,-32.197571880818224,1083.2708530949628,809.0463994518883,23.818446985219385,0.037752228255611454,0.09379427880048752,1,0
210,-30.952873490516286,-34.40761185396206,1285.1428387363067,891.1660030247983,22.833712770685874,0.047265209280669504,0.06367366015911102,1,0
211,-32.524027582829625,-33.5286100584814,939.8317555236496,703.481504741983,22.272649570889385,0.03341495289522059,0.07554472982883453,1,0
212,-36.44296240060967,-38.12045883651631,1195.9357591401795,764.4850507597199,22.750098440789266,0.044564356375773995,0.04842870309948921,1,0
213,-24.75977325439453,-15.7410306930542,1585.6994771216237,1689.1457747317934,24.406531190913977,0.04313314809887771,0.1649686098098755,1,0
214,-26.70540428161621,-11.607537269592285,2695.4362357293016,3483.6842625224504,24.20757217304989,0.04806093387190402,0.08565089851617813,1,0
215,-32.73764918214794,-38.59138555248926,1029.6319787894242,771.0115471684846,23.236403702139032,0.032621684827302634,0.06870931386947632,1,0
216,-32.86298115942951,-38.40191369941753,1106.0968848280665,837.2668757546796,22.22941627166326,0.034938186314821984,0.05962826684117317,1,0
217,-32.811633748279554,-32.56957681311338,1116.6512304330618,746.7841374076712,22.255090978716094,0.04267245549535604,0.06150905787944794,1,0
218,-30.12942290530059,-34.13312993096233,1237.4407449131074,912.5606171998793,23.70869503565938,0.04067662478231424,0.08037862181663513,1,0
219,-28.289785385131836,-12.526108741760254,1972.6583543010129,2531.2496602959945,24.99926846247741,0.045758415670955885,0.07878565788269043,1,0
220,-20.109933853149414,-1.791374683380127,1507.6147556915457,2473.25067629094,21.649752263218385,0.02618294825125774,0.15379555523395538,1,0
